64000	2000	1000	8	16	48	0.00207961	1
64000	2000	1000	8	32	82	0.00388729	1
64000	2000	1000	8	64	145	0.0076225	1
64000	2000	1000	16	16	64	0.00319643	1
64000	2000	1000	16	32	98	0.00534421	1
64000	2000	1000	16	64	161	0.00909897	1
64000	2000	1000	32	32	131	0.00931739	1
64000	2000	1000	32	64	193	0.0147742	1
64000	2000	1000	64	64	131	0.0090817	1
64000	2000	2000	1	1	4	0.000190203	1
64000	2000	2000	1	2	6	0.000603984	1
64000	2000	2000	1	4	10	0.00098617	1
64000	2000	2000	1	8	18	0.000866233	1
64000	2000	2000	1	16	33	0.0016013	1
64000	2000	2000	1	32	65	0.00310195	1
64000	2000	2000	2	2	8	0.000740872	1
64000	2000	2000	2	4	12	0.00124404	1
64000	2000	2000	2	8	20	0.000967403	1
64000	2000	2000	2	16	36	0.0015943	1
64000	2000	2000	2	32	69	0.00326549	1
64000	2000	2000	4	4	16	0.00180228	1
64000	2000	2000	4	8	24	0.000987134	0
64000	2000	2000	4	16	40	0.00175407	0
64000	2000	2000	4	32	73	0.00337615	1
64000	2000	2000	8	8	32	0.0012802	0
64000	2000	2000	8	16	48	0.00216889	0
64000	2000	2000	8	32	81	0.0036671	1
64000	2000	2000	16	16	64	0.00306128	1
64000	2000	2000	16	32	97	0.00514054	1
64000	2000	2000	32	32	66	0.00355415	1
64000	4000	1000	1	1	4	0.000181326	1
64000	4000	1000	1	2	6	0.000776155	1
64000	4000	1000	1	4	10	0.000757556	1
64000	4000	1000	1	8	18	0.00163286	1
64000	4000	1000	1	16	34	0.00319524	1
64000	4000	1000	1	32	67	0.00675594	1
64000	4000	1000	1	64	129	0.00684785	1
64000	4000	1000	2	2	8	0.00102758	0
64000	4000	1000	2	4	12	0.00081309	1
64000	4000	1000	2	8	20	0.00174009	1
64000	4000	1000	2	16	36	0.00358332	1
64000	4000	1000	2	32	70	0.0069688	0
64000	4000	1000	2	64	133	0.00721965	1
64000	4000	1000	4	4	16	0.000850593	1
64000	4000	1000	4	8	24	0.00221025	1
64000	4000	1000	4	16	40	0.00401803	1
64000	4000	1000	4	32	74	0.00785134	0
64000	4000	1000	4	64	137	0.00726482	1
64000	4000	1000	8	8	32	0.00348512	1
64000	4000	1000	8	16	48	0.00532507	1
64000	4000	1000	8	32	82	0.0091568	0
64000	4000	1000	8	64	145	0.00864996	1
64000	4000	1000	16	16	63	0.00943123	1
64000	4000	1000	16	32	97	0.0134216	0
64000	4000	1000	16	64	160	0.0135295	1
64000	4000	1000	32	32	129	0.0294338	0
64000	4000	1000	32	64	191	0.0259093	1
64000	4000	1000	64	64	133	0.0158102	1
64000	4000	2000	1	1	4	0.000198552	1
64000	4000	2000	1	2	6	0.000316104	1
64000	4000	2000	1	4	10	0.000970923	1
64000	4000	2000	1	8	18	0.00150056	1
64000	4000	2000	1	16	33	0.00201793	1
64000	4000	2000	1	32	65	0.00693285	1
64000	4000	2000	2	2	8	0.000496176	1
64000	4000	2000	2	4	12	0.00123143	1
64000	4000	2000	2	8	20	0.0010791	1
64000	4000	2000	2	16	36	0.00195992	1
64000	4000	2000	2	32	69	0.00743581	1
64000	4000	2000	4	4	16	0.00167646	1
64000	4000	2000	4	8	24	0.00111372	1
64000	4000	2000	4	16	40	0.00194662	1
64000	4000	2000	4	32	73	0.00750209	1
64000	4000	2000	8	8	32	0.00161569	1
64000	4000	2000	8	16	48	0.00307543	1
64000	4000	2000	8	32	81	0.00912056	1
64000	4000	2000	16	16	63	0.00482101	1
64000	4000	2000	16	32	96	0.0140393	1
64000	4000	2000	32	32	67	0.0079746	0
64000	4000	4000	1	1	4	0.000151033	0
64000	4000	4000	1	2	6	0.000548959	0
64000	4000	4000	1	4	10	0.00109508	1
64000	4000	4000	1	8	17	0.00176593	1
64000	4000	4000	1	16	32	0.00180578	0
64000	4000	4000	2	2	8	0.00084217	1
64000	4000	4000	2	4	12	0.00134105	1
64000	4000	4000	2	8	20	0.00210238	1
64000	4000	4000	2	16	36	0.00172352	1
64000	4000	4000	4	4	16	0.00184414	1
64000	4000	4000	4	8	24	0.00256337	1
64000	4000	4000	4	16	40	0.0021814	0
64000	4000	4000	8	8	32	0.00431436	1
64000	4000	4000	8	16	48	0.00287749	1
64000	4000	4000	16	16	48	0.00281772	1
64000	8000	1000	1	1	4	0.000140578	1
64000	8000	1000	1	2	6	0.000288031	1
64000	8000	1000	1	4	10	0.0010276	1
64000	8000	1000	1	8	18	0.00168669	1
64000	8000	1000	1	16	34	0.00291023	1
64000	8000	1000	1	32	67	0.00387852	1
64000	8000	1000	1	64	129	0.00720134	1
64000	8000	1000	2	2	8	0.000342909	1
64000	8000	1000	2	4	12	0.00108447	1
64000	8000	1000	2	8	20	0.0017136	1
64000	8000	1000	2	16	36	0.003428	1
64000	8000	1000	2	32	70	0.00444506	1
64000	8000	1000	2	64	133	0.00777613	1
64000	8000	1000	4	4	16	0.00263997	1
64000	8000	1000	4	8	24	0.00395814	1
64000	8000	1000	4	16	40	0.00397733	1
64000	8000	1000	4	32	74	0.00426062	1
64000	8000	1000	4	64	137	0.00829955	1
64000	8000	1000	8	8	31	0.00650871	1
64000	8000	1000	8	16	47	0.00590076	1
64000	8000	1000	8	32	81	0.00607763	1
64000	8000	1000	8	64	144	0.0113469	1
64000	8000	1000	16	16	62	0.0122979	1
64000	8000	1000	16	32	96	0.0129337	1
64000	8000	1000	16	64	159	0.0198788	1
64000	8000	1000	32	32	125	0.0441244	1
64000	8000	1000	32	64	187	0.0619267	1
64000	8000	1000	64	64	137	0.0343152	1
64000	8000	2000	1	1	4	0.000485205	1
64000	8000	2000	1	2	6	0.000319977	1
64000	8000	2000	1	4	10	0.00121478	1
64000	8000	2000	1	8	18	0.00107662	1
64000	8000	2000	1	16	33	0.00169688	1
64000	8000	2000	1	32	65	0.00336282	1
64000	8000	2000	2	2	8	0.00037435	1
64000	8000	2000	2	4	12	0.00141417	0
64000	8000	2000	2	8	20	0.0012718	0
64000	8000	2000	2	16	36	0.00207888	0
64000	8000	2000	2	32	69	0.00452255	1
64000	8000	2000	4	4	16	0.00348609	1
64000	8000	2000	4	8	24	0.00172412	1
64000	8000	2000	4	16	40	0.00279545	1
64000	8000	2000	4	32	73	0.00522958	1
64000	8000	2000	8	8	31	0.00306203	0
64000	8000	2000	8	16	47	0.00444955	0
64000	8000	2000	8	32	80	0.00580709	1
64000	8000	2000	16	16	61	0.00838169	1
64000	8000	2000	16	32	94	0.0117595	1
64000	8000	2000	32	32	69	0.00744737	1
64000	8000	4000	1	1	4	0.000188994	1
64000	8000	4000	1	2	6	0.000772961	1
64000	8000	4000	1	4	10	0.000636635	1
64000	8000	4000	1	8	17	0.00164791	1
64000	8000	4000	1	16	32	0.00180785	1
64000	8000	4000	2	2	8	0.000992479	0
64000	8000	4000	2	4	12	0.000641763	0
64000	8000	4000	2	8	20	0.00189005	1
64000	8000	4000	2	16	36	0.00187868	0
64000	8000	4000	4	4	16	0.00101868	1
64000	8000	4000	4	8	24	0.0024907	1
64000	8000	4000	4	16	40	0.0023679	1
64000	8000	4000	8	8	31	0.00446884	1
64000	8000	4000	8	16	47	0.00356332	1
64000	8000	4000	16	16	48	0.00373045	0
64000	8000	8000	1	1	4	0.000479832	1
64000	8000	8000	1	2	6	0.000465339	0
64000	8000	8000	1	4	9	0.00082695	1
64000	8000	8000	1	8	16	0.000829124	0
64000	8000	8000	2	2	8	0.000784084	0
64000	8000	8000	2	4	12	0.00128651	1
64000	8000	8000	2	8	20	0.000948794	0
64000	8000	8000	4	4	16	0.00176191	1
64000	8000	8000	4	8	24	0.00126117	0
64000	8000	8000	8	8	24	0.00125937	1
